"GEO_ID","NAME","B25077_001E","B25077_001M"
"id","Geographic Area Name","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)"
"0500000US47013","Campbell County, Tennessee","104400","8097"
"0500000US47015","Cannon County, Tennessee","164600","10921"
"0500000US47017","Carroll County, Tennessee","88300","3010"
"0500000US47019","Carter County, Tennessee","122600","4290"
"0500000US47021","Cheatham County, Tennessee","187400","4968"
"0500000US47023","Chester County, Tennessee","121900","11897"
"0500000US47025","Claiborne County, Tennessee","110000","5362"
"0500000US47027","Clay County, Tennessee","98200","25049"
"0500000US47029","Cocke County, Tennessee","112900","7968"
"0500000US47031","Coffee County, Tennessee","141900","6506"
"0500000US47033","Crockett County, Tennessee","99600","5485"
"0500000US47035","Cumberland County, Tennessee","153200","5192"
"0500000US47037","Davidson County, Tennessee","241700","2659"
"0500000US47039","Decatur County, Tennessee","98800","5320"
"0500000US47041","DeKalb County, Tennessee","148600","11661"
"0500000US47043","Dickson County, Tennessee","164700","4129"
"0500000US47045","Dyer County, Tennessee","103800","9112"
"0500000US47047","Fayette County, Tennessee","206700","10833"
"0500000US47049","Fentress County, Tennessee","110400","7948"
"0500000US47051","Franklin County, Tennessee","139200","8709"
"0500000US47053","Gibson County, Tennessee","98600","4461"
"0500000US47055","Giles County, Tennessee","129700","8674"
"0500000US47057","Grainger County, Tennessee","119100","6630"
"0500000US47059","Greene County, Tennessee","122400","5353"
"0500000US47061","Grundy County, Tennessee","87200","8431"
"0500000US47063","Hamblen County, Tennessee","137900","4196"
"0500000US47065","Hamilton County, Tennessee","180900","2936"
"0500000US47067","Hancock County, Tennessee","102600","18754"
"0500000US47069","Hardeman County, Tennessee","90200","4549"
"0500000US47071","Hardin County, Tennessee","124300","8600"
"0500000US47073","Hawkins County, Tennessee","124100","4594"
"0500000US47075","Haywood County, Tennessee","100700","8360"
"0500000US47077","Henderson County, Tennessee","102000","7511"
"0500000US47079","Henry County, Tennessee","103300","6682"
"0500000US47081","Hickman County, Tennessee","116200","6901"
"0500000US47083","Houston County, Tennessee","103700","14225"
"0500000US47085","Humphreys County, Tennessee","113800","6564"
"0500000US47087","Jackson County, Tennessee","126100","17481"
"0500000US47089","Jefferson County, Tennessee","146300","5695"
"0500000US47091","Johnson County, Tennessee","133100","12691"
"0500000US47093","Knox County, Tennessee","183200","2057"
"0500000US47095","Lake County, Tennessee","81300","11907"
"0500000US47097","Lauderdale County, Tennessee","84100","4328"
"0500000US47099","Lawrence County, Tennessee","112500","5691"
"0500000US47101","Lewis County, Tennessee","95600","7351"
"0500000US47103","Lincoln County, Tennessee","135700","9241"
"0500000US47105","Loudon County, Tennessee","222500","9404"
"0500000US47107","McMinn County, Tennessee","133200","7490"
"0500000US47109","McNairy County, Tennessee","98100","6210"
"0500000US47111","Macon County, Tennessee","115000","7712"
"0500000US47113","Madison County, Tennessee","131500","5032"
"0500000US47115","Marion County, Tennessee","125700","7805"
"0500000US47117","Marshall County, Tennessee","136400","7903"
"0500000US47119","Maury County, Tennessee","184800","5418"
"0500000US47121","Meigs County, Tennessee","136600","14898"
"0500000US47123","Monroe County, Tennessee","133700","6172"
"0500000US47125","Montgomery County, Tennessee","165800","2411"
"0500000US47127","Moore County, Tennessee","187100","26680"
"0500000US47129","Morgan County, Tennessee","102000","7742"
"0500000US47131","Obion County, Tennessee","91500","5579"
"0500000US47133","Overton County, Tennessee","124900","7106"
"0500000US47135","Perry County, Tennessee","88100","16260"
"0500000US47137","Pickett County, Tennessee","144400","27319"
"0500000US47139","Polk County, Tennessee","112700","7265"
"0500000US47141","Putnam County, Tennessee","159600","3380"
"0500000US47143","Rhea County, Tennessee","122600","9907"
"0500000US47145","Roane County, Tennessee","150300","6371"
"0500000US47147","Robertson County, Tennessee","194800","6288"
"0500000US47149","Rutherford County, Tennessee","213200","3451"
"0500000US47151","Scott County, Tennessee","99000","7316"
"0500000US47153","Sequatchie County, Tennessee","142500","11721"
"0500000US47155","Sevier County, Tennessee","175500","4845"
"0500000US47157","Shelby County, Tennessee","150400","1953"
"0500000US47159","Smith County, Tennessee","146900","9566"
"0500000US47161","Stewart County, Tennessee","123100","10477"
"0500000US47163","Sullivan County, Tennessee","141300","2794"
"0500000US47165","Sumner County, Tennessee","234200","3958"
"0500000US47167","Tipton County, Tennessee","150000","4892"
"0500000US47169","Trousdale County, Tennessee","155700","14586"
"0500000US47171","Unicoi County, Tennessee","129500","7403"
"0500000US47173","Union County, Tennessee","124700","9359"
"0500000US47175","Van Buren County, Tennessee","98000","10962"
"0500000US47177","Warren County, Tennessee","112500","4810"
"0500000US47179","Washington County, Tennessee","163000","3096"
"0500000US47181","Wayne County, Tennessee","95200","14370"
"0500000US47183","Weakley County, Tennessee","97800","4579"
"0500000US47185","White County, Tennessee","117000","8003"
"0500000US47187","Williamson County, Tennessee","449000","5100"
"0500000US47189","Wilson County, Tennessee","264600","4648"
"0500000US48001","Anderson County, Texas","101900","7307"
"0500000US48003","Andrews County, Texas","143900","19680"
"0500000US48005","Angelina County, Texas","107600","6344"
"0500000US48007","Aransas County, Texas","156800","14883"
"0500000US48009","Archer County, Texas","146200","10721"
"0500000US48011","Armstrong County, Texas","139700","18296"
"0500000US48013","Atascosa County, Texas","97900","6859"
"0500000US48015","Austin County, Texas","196300","12285"
"0500000US48017","Bailey County, Texas","69700","15292"
"0500000US48019","Bandera County, Texas","174200","19602"
"0500000US48021","Bastrop County, Texas","172000","5622"
"0500000US48023","Baylor County, Texas","62000","12078"
"0500000US48025","Bee County, Texas","90600","7918"
"0500000US48027","Bell County, Texas","147700","2625"
"0500000US48029","Bexar County, Texas","161800","997"
"0500000US48031","Blanco County, Texas","246400","34850"
"0500000US48033","Borden County, Texas","153300","51089"
"0500000US48035","Bosque County, Texas","121700","9352"
"0500000US48037","Bowie County, Texas","119400","5072"
"0500000US48039","Brazoria County, Texas","197700","4326"
"0500000US48041","Brazos County, Texas","201800","5791"
"0500000US48043","Brewster County, Texas","151400","19013"
"0500000US48045","Briscoe County, Texas","66000","9724"
"0500000US48047","Brooks County, Texas","67800","8878"
"0500000US48049","Brown County, Texas","102500","6134"
"0500000US48051","Burleson County, Texas","121900","10598"
"0500000US48053","Burnet County, Texas","192000","8788"
"0500000US48055","Caldwell County, Texas","144800","14144"
"0500000US48057","Calhoun County, Texas","120200","11927"
"0500000US48059","Callahan County, Texas","94900","7457"
"0500000US48061","Cameron County, Texas","85800","1364"
"0500000US48063","Camp County, Texas","101600","11543"
"0500000US48065","Carson County, Texas","114300","10084"
"0500000US48067","Cass County, Texas","87100","2456"
"0500000US48069","Castro County, Texas","81900","4476"
"0500000US48071","Chambers County, Texas","200400","10080"
"0500000US48073","Cherokee County, Texas","102900","8061"
"0500000US48075","Childress County, Texas","85500","9989"
"0500000US48077","Clay County, Texas","101000","8455"
"0500000US48079","Cochran County, Texas","38800","10874"
"0500000US48081","Coke County, Texas","69100","10514"
"0500000US48083","Coleman County, Texas","76500","9221"
"0500000US48085","Collin County, Texas","315300","2526"
"0500000US48087","Collingsworth County, Texas","52200","8520"
"0500000US48089","Colorado County, Texas","124400","15933"
"0500000US48091","Comal County, Texas","282300","6491"
"0500000US48093","Comanche County, Texas","105000","6262"
"0500000US48095","Concho County, Texas","101500","19983"
"0500000US48097","Cooke County, Texas","161100","13234"
"0500000US48099","Coryell County, Texas","114300","3836"
"0500000US48101","Cottle County, Texas","46600","10000"
"0500000US48103","Crane County, Texas","100400","13818"
"0500000US48105","Crockett County, Texas","89600","40443"
"0500000US48107","Crosby County, Texas","60800","3593"
"0500000US48109","Culberson County, Texas","62400","11358"
"0500000US48111","Dallam County, Texas","89200","8869"
"0500000US48113","Dallas County, Texas","174900","1241"
"0500000US48115","Dawson County, Texas","73400","4427"
"0500000US48117","Deaf Smith County, Texas","91100","4876"
"0500000US48119","Delta County, Texas","87700","16482"
"0500000US48121","Denton County, Texas","277800","2038"
"0500000US48123","DeWitt County, Texas","117100","16022"
"0500000US48125","Dickens County, Texas","51100","7132"
"0500000US48127","Dimmit County, Texas","72800","8052"
"0500000US48129","Donley County, Texas","68700","13661"
"0500000US48131","Duval County, Texas","49400","9949"
"0500000US48133","Eastland County, Texas","73900","6314"
"0500000US48135","Ector County, Texas","140500","5688"
"0500000US48137","Edwards County, Texas","69200","12502"
"0500000US48139","Ellis County, Texas","191400","5085"
"0500000US48141","El Paso County, Texas","121500","936"
"0500000US48143","Erath County, Texas","159900","8533"
"0500000US48145","Falls County, Texas","75300","7601"
"0500000US48147","Fannin County, Texas","123100","6222"
"0500000US48149","Fayette County, Texas","182100","13929"
"0500000US48151","Fisher County, Texas","66900","8057"
"0500000US48153","Floyd County, Texas","64300","6766"
"0500000US48155","Foard County, Texas","46400","7003"
"0500000US48157","Fort Bend County, Texas","265900","2668"
"0500000US48159","Franklin County, Texas","126200","13291"
"0500000US48161","Freestone County, Texas","111800","11100"
"0500000US48163","Frio County, Texas","82200","11015"
"0500000US48165","Gaines County, Texas","150900","18881"
"0500000US48167","Galveston County, Texas","199200","3991"
"0500000US48169","Garza County, Texas","78800","10878"
"0500000US48171","Gillespie County, Texas","286900","14847"
"0500000US48173","Glasscock County, Texas","229200","68964"
"0500000US48175","Goliad County, Texas","137800","25838"
"0500000US48177","Gonzales County, Texas","121300","10649"
"0500000US48179","Gray County, Texas","77600","6804"
"0500000US48181","Grayson County, Texas","137400","5653"
"0500000US48183","Gregg County, Texas","136700","4180"
"0500000US48185","Grimes County, Texas","148500","13685"
"0500000US48187","Guadalupe County, Texas","196000","3536"
"0500000US48189","Hale County, Texas","82700","3392"
"0500000US48191","Hall County, Texas","52800","6565"
"0500000US48193","Hamilton County, Texas","130800","12315"
"0500000US48195","Hansford County, Texas","95300","15813"
"0500000US48197","Hardeman County, Texas","43100","9414"
"0500000US48199","Hardin County, Texas","124100","8554"
"0500000US48201","Harris County, Texas","175700","1051"
"0500000US48203","Harrison County, Texas","130900","9849"
"0500000US48205","Hartley County, Texas","167200","28580"
"0500000US48207","Haskell County, Texas","53900","7086"
"0500000US48209","Hays County, Texas","238700","4868"
"0500000US48211","Hemphill County, Texas","151700","25665"
"0500000US48213","Henderson County, Texas","108500","4336"
"0500000US48215","Hidalgo County, Texas","87100","997"
"0500000US48217","Hill County, Texas","103800","4849"
"0500000US48219","Hockley County, Texas","93600","4825"
"0500000US48221","Hood County, Texas","193500","6817"
"0500000US48223","Hopkins County, Texas","114900","8150"
"0500000US48225","Houston County, Texas","100700","8637"
"0500000US48227","Howard County, Texas","99000","5970"
"0500000US48229","Hudspeth County, Texas","50900","7610"
"0500000US48231","Hunt County, Texas","123300","4567"
"0500000US48233","Hutchinson County, Texas","78800","3817"
"0500000US48235","Irion County, Texas","118300","26477"
"0500000US48237","Jack County, Texas","86300","5999"
"0500000US48239","Jackson County, Texas","114000","11905"
"0500000US48241","Jasper County, Texas","100900","9037"
"0500000US48243","Jeff Davis County, Texas","111900","21361"
"0500000US48245","Jefferson County, Texas","112800","2356"
"0500000US48247","Jim Hogg County, Texas","65000","16039"
"0500000US48249","Jim Wells County, Texas","76200","5555"
"0500000US48251","Johnson County, Texas","155400","3685"
"0500000US48253","Jones County, Texas","82400","9595"
"0500000US48255","Karnes County, Texas","102300","11387"
"0500000US48257","Kaufman County, Texas","178300","4998"
"0500000US48259","Kendall County, Texas","348500","17595"
"0500000US48261","Kenedy County, Texas","24400","19282"
"0500000US48263","Kent County, Texas","35000","31167"
"0500000US48265","Kerr County, Texas","180600","10187"
"0500000US48267","Kimble County, Texas","149700","57432"
"0500000US48269","King County, Texas","36700","23052"
"0500000US48271","Kinney County, Texas","68800","29219"
"0500000US48273","Kleberg County, Texas","91900","8950"
"0500000US48275","Knox County, Texas","45000","4336"
"0500000US48277","Lamar County, Texas","99100","4887"
"0500000US48279","Lamb County, Texas","65500","4057"
"0500000US48281","Lampasas County, Texas","161600","10887"
"0500000US48283","La Salle County, Texas","82300","15937"
"0500000US48285","Lavaca County, Texas","162400","10525"
"0500000US48287","Lee County, Texas","138700","11752"
"0500000US48289","Leon County, Texas","111000","6763"
"0500000US48291","Liberty County, Texas","111600","4494"
"0500000US48293","Limestone County, Texas","95400","11731"
"0500000US48295","Lipscomb County, Texas","100900","11735"
"0500000US48297","Live Oak County, Texas","104100","10239"
"0500000US48299","Llano County, Texas","194800","23883"
"0500000US48301","Loving County, Texas","-","**"
"0500000US48303","Lubbock County, Texas","140600","2964"
"0500000US48305","Lynn County, Texas","84000","7268"
"0500000US48307","McCulloch County, Texas","93700","9222"
"0500000US48309","McLennan County, Texas","142800","3253"
"0500000US48311","McMullen County, Texas","110900","34104"
"0500000US48313","Madison County, Texas","113100","11937"
"0500000US48315","Marion County, Texas","96500","9238"
"0500000US48317","Martin County, Texas","148000","28682"
"0500000US48319","Mason County, Texas","172800","25517"
"0500000US48321","Matagorda County, Texas","114800","7217"
"0500000US48323","Maverick County, Texas","97900","4586"
"0500000US48325","Medina County, Texas","137800","17168"
"0500000US48327","Menard County, Texas","59300","16795"
"0500000US48329","Midland County, Texas","213100","7169"
"0500000US48331","Milam County, Texas","107400","11409"
"0500000US48333","Mills County, Texas","140200","10322"
"0500000US48335","Mitchell County, Texas","69000","8168"
"0500000US48337","Montague County, Texas","115400","11916"
"0500000US48339","Montgomery County, Texas","235800","4161"
"0500000US48341","Moore County, Texas","121900","9540"
"0500000US48343","Morris County, Texas","90400","8675"
"0500000US48345","Motley County, Texas","56500","6710"
"0500000US48347","Nacogdoches County, Texas","130100","9240"
"0500000US48349","Navarro County, Texas","97600","4829"
"0500000US48351","Newton County, Texas","81200","8837"
"0500000US48353","Nolan County, Texas","75500","6166"
"0500000US48355","Nueces County, Texas","138700","2506"
"0500000US48357","Ochiltree County, Texas","102700","12582"
"0500000US48359","Oldham County, Texas","91400","9829"
"0500000US48361","Orange County, Texas","113500","4064"
"0500000US48363","Palo Pinto County, Texas","107000","6615"
"0500000US48365","Panola County, Texas","102200","8998"
"0500000US48367","Parker County, Texas","214200","5514"
"0500000US48369","Parmer County, Texas","97600","12118"
"0500000US48371","Pecos County, Texas","87300","14841"
"0500000US48373","Polk County, Texas","110200","7488"
"0500000US48375","Potter County, Texas","92500","2887"
"0500000US48377","Presidio County, Texas","75100","9563"
"0500000US48379","Rains County, Texas","127900","12201"
"0500000US48381","Randall County, Texas","167800","2423"
"0500000US48383","Reagan County, Texas","98800","15965"
"0500000US48385","Real County, Texas","113200","34793"
"0500000US48387","Red River County, Texas","71100","9108"
"0500000US48389","Reeves County, Texas","64800","4721"
"0500000US48391","Refugio County, Texas","85600","4419"
"0500000US48393","Roberts County, Texas","133000","26565"
"0500000US48395","Robertson County, Texas","108600","9492"
"0500000US48397","Rockwall County, Texas","266200","6202"
"0500000US48399","Runnels County, Texas","81400","4886"
"0500000US48401","Rusk County, Texas","124900","6242"
"0500000US48403","Sabine County, Texas","116300","12979"
"0500000US48405","San Augustine County, Texas","88000","13908"
"0500000US48407","San Jacinto County, Texas","114100","9007"
"0500000US48409","San Patricio County, Texas","122100","5291"
"0500000US48411","San Saba County, Texas","109400","12182"
"0500000US48413","Schleicher County, Texas","77800","16871"
"0500000US48415","Scurry County, Texas","85500","9383"
"0500000US48417","Shackelford County, Texas","91400","14903"
"0500000US48419","Shelby County, Texas","78100","4827"
"0500000US48421","Sherman County, Texas","99800","11908"
"0500000US48423","Smith County, Texas","158600","2716"
"0500000US48425","Somervell County, Texas","219000","33925"
"0500000US48427","Starr County, Texas","71900","2676"
"0500000US48429","Stephens County, Texas","74300","6338"
"0500000US48431","Sterling County, Texas","59000","26426"
"0500000US48433","Stonewall County, Texas","55600","4233"
"0500000US48435","Sutton County, Texas","91800","10204"
"0500000US48437","Swisher County, Texas","80600","7232"
"0500000US48439","Tarrant County, Texas","188500","1261"
"0500000US48441","Taylor County, Texas","124500","3527"
"0500000US48443","Terrell County, Texas","76400","14747"
"0500000US48445","Terry County, Texas","76500","5143"
"0500000US48447","Throckmorton County, Texas","56300","12454"
"0500000US48449","Titus County, Texas","105100","6972"
"0500000US48451","Tom Green County, Texas","141500","5204"
"0500000US48453","Travis County, Texas","324800","3055"
"0500000US48455","Trinity County, Texas","83700","4731"
"0500000US48457","Tyler County, Texas","88100","4528"
"0500000US48459","Upshur County, Texas","141200","9248"
"0500000US48461","Upton County, Texas","66900","5135"
"0500000US48463","Uvalde County, Texas","89000","10419"
"0500000US48465","Val Verde County, Texas","103400","7470"
"0500000US48467","Van Zandt County, Texas","132300","10333"
"0500000US48469","Victoria County, Texas","142800","5726"
"0500000US48471","Walker County, Texas","152300","9108"
"0500000US48473","Waller County, Texas","197400","14174"
"0500000US48475","Ward County, Texas","86800","5284"
"0500000US48477","Washington County, Texas","179100","11987"
"0500000US48479","Webb County, Texas","125900","2849"
"0500000US48481","Wharton County, Texas","128100","11900"
"0500000US48483","Wheeler County, Texas","84000","7676"
"0500000US48485","Wichita County, Texas","100000","3082"
"0500000US48487","Wilbarger County, Texas","68300","7330"
"0500000US48489","Willacy County, Texas","55300","6185"
"0500000US48491","Williamson County, Texas","262300","2593"
"0500000US48493","Wilson County, Texas","199600","11979"
"0500000US48495","Winkler County, Texas","62700","5472"
"0500000US48497","Wise County, Texas","170300","5032"
"0500000US48499","Wood County, Texas","137500","7002"
"0500000US48501","Yoakum County, Texas","116400","19849"
"0500000US48503","Young County, Texas","96800","6759"
"0500000US48505","Zapata County, Texas","77800","10262"
"0500000US48507","Zavala County, Texas","50000","18234"
"0500000US49001","Beaver County, Utah","177600","20435"
"0500000US49003","Box Elder County, Utah","203600","5957"
"0500000US49005","Cache County, Utah","236500","4138"
"0500000US49007","Carbon County, Utah","140800","6308"
"0500000US49009","Daggett County, Utah","170800","75272"
"0500000US49011","Davis County, Utah","290300","2725"
"0500000US49013","Duchesne County, Utah","185800","5493"
"0500000US49015","Emery County, Utah","140200","6245"
"0500000US49017","Garfield County, Utah","188900","12688"
"0500000US49019","Grand County, Utah","247800","21393"
"0500000US49021","Iron County, Utah","213600","7899"
"0500000US49023","Juab County, Utah","223000","11474"
"0500000US49025","Kane County, Utah","204900","39264"
"0500000US49027","Millard County, Utah","155000","8131"
"0500000US49029","Morgan County, Utah","374800","21708"
"0500000US49031","Piute County, Utah","179500","16749"
"0500000US49033","Rich County, Utah","202500","26999"
"0500000US49035","Salt Lake County, Utah","305700","2234"
"0500000US49037","San Juan County, Utah","129700","14765"
"0500000US49039","Sanpete County, Utah","189000","9223"
"0500000US49041","Sevier County, Utah","164800","5984"
"0500000US49043","Summit County, Utah","641900","21108"
"0500000US49045","Tooele County, Utah","223400","4834"
"0500000US49047","Uintah County, Utah","197000","10684"
"0500000US49049","Utah County, Utah","305500","3534"
"0500000US49051","Wasatch County, Utah","419900","18848"
"0500000US49053","Washington County, Utah","283800","3742"
"0500000US49055","Wayne County, Utah","205700","22788"
"0500000US49057","Weber County, Utah","220600","2681"
"0500000US50001","Addison County, Vermont","249700","5312"
"0500000US50003","Bennington County, Vermont","207600","9740"
"0500000US50005","Caledonia County, Vermont","169500","5400"
"0500000US50007","Chittenden County, Vermont","297900","4122"
"0500000US50009","Essex County, Vermont","136600","8976"
"0500000US50011","Franklin County, Vermont","216200","5636"
"0500000US50013","Grand Isle County, Vermont","274800","15262"
"0500000US50015","Lamoille County, Vermont","225600","7947"
"0500000US50017","Orange County, Vermont","192700","6114"
"0500000US50019","Orleans County, Vermont","162000","3464"
"0500000US50021","Rutland County, Vermont","177400","5165"
"0500000US50023","Washington County, Vermont","226900","5598"
"0500000US50025","Windham County, Vermont","214200","6446"
"0500000US50027","Windsor County, Vermont","224500","5610"
"0500000US51001","Accomack County, Virginia","171800","9289"
"0500000US51003","Albemarle County, Virginia","356100","8723"
"0500000US51005","Alleghany County, Virginia","119700","6106"
"0500000US51007","Amelia County, Virginia","201400","12802"
"0500000US51009","Amherst County, Virginia","155600","4445"
"0500000US51011","Appomattox County, Virginia","158800","7214"
"0500000US51013","Arlington County, Virginia","705400","11894"
"0500000US51015","Augusta County, Virginia","214000","6634"
"0500000US51017","Bath County, Virginia","165300","24299"
"0500000US51019","Bedford County, Virginia","201900","5593"
"0500000US51021","Bland County, Virginia","113200","16524"
"0500000US51023","Botetourt County, Virginia","227700","10053"
"0500000US51025","Brunswick County, Virginia","112200","7666"
"0500000US51027","Buchanan County, Virginia","72300","4508"
"0500000US51029","Buckingham County, Virginia","130300","9374"
"0500000US51031","Campbell County, Virginia","157000","4826"
"0500000US51033","Caroline County, Virginia","206000","10768"
"0500000US51035","Carroll County, Virginia","112900","7833"
"0500000US51036","Charles City County, Virginia","167900","5681"
"0500000US51037","Charlotte County, Virginia","111900","9099"
"0500000US51041","Chesterfield County, Virginia","241200","2152"
"0500000US51043","Clarke County, Virginia","347200","18863"
"0500000US51045","Craig County, Virginia","165800","20279"
"0500000US51047","Culpeper County, Virginia","298900","10339"
"0500000US51049","Cumberland County, Virginia","146000","14631"
"0500000US51051","Dickenson County, Virginia","81000","5735"
"0500000US51053","Dinwiddie County, Virginia","168300","6487"
"0500000US51057","Essex County, Virginia","202800","19392"
"0500000US51059","Fairfax County, Virginia","563100","2861"
"0500000US51061","Fauquier County, Virginia","395500","8433"
"0500000US51063","Floyd County, Virginia","170700","8043"
"0500000US51065","Fluvanna County, Virginia","234700","10589"
"0500000US51067","Franklin County, Virginia","178100","8450"
"0500000US51069","Frederick County, Virginia","251200","6064"
"0500000US51071","Giles County, Virginia","123200","6795"
"0500000US51073","Gloucester County, Virginia","230000","5216"
"0500000US51075","Goochland County, Virginia","375200","21977"
"0500000US51077","Grayson County, Virginia","102900","7875"
"0500000US51079","Greene County, Virginia","236400","10977"
"0500000US51081","Greensville County, Virginia","117700","20575"
"0500000US51083","Halifax County, Virginia","116100","5380"
"0500000US51085","Hanover County, Virginia","282900","3197"
"0500000US51087","Henrico County, Virginia","242600","3168"
"0500000US51089","Henry County, Virginia","93900","2952"
"0500000US51091","Highland County, Virginia","173900","20889"
"0500000US51093","Isle of Wight County, Virginia","266800","8307"
"0500000US51095","James City County, Virginia","340500","6963"
"0500000US51097","King and Queen County, Virginia","183200","21657"
"0500000US51099","King George County, Virginia","307900","13593"
"0500000US51101","King William County, Virginia","204300","9836"
"0500000US51103","Lancaster County, Virginia","257200","18823"
"0500000US51105","Lee County, Virginia","88100","6312"
"0500000US51107","Loudoun County, Virginia","508100","5920"
"0500000US51109","Louisa County, Virginia","223100","9800"
"0500000US51111","Lunenburg County, Virginia","119500","13603"
"0500000US51113","Madison County, Virginia","257900","19398"
"0500000US51115","Mathews County, Virginia","226300","45568"
"0500000US51117","Mecklenburg County, Virginia","132600","13467"
"0500000US51119","Middlesex County, Virginia","261900","18365"
"0500000US51121","Montgomery County, Virginia","227100","8063"
"0500000US51125","Nelson County, Virginia","235000","21436"
"0500000US51127","New Kent County, Virginia","281100","11242"
"0500000US51131","Northampton County, Virginia","176800","19087"
"0500000US51133","Northumberland County, Virginia","292600","27977"
"0500000US51135","Nottoway County, Virginia","151400","10654"
"0500000US51137","Orange County, Virginia","244400","9504"
"0500000US51139","Page County, Virginia","169200","5773"
"0500000US51141","Patrick County, Virginia","120000","8558"
"0500000US51143","Pittsylvania County, Virginia","123900","4416"
"0500000US51145","Powhatan County, Virginia","279200","7515"
"0500000US51147","Prince Edward County, Virginia","159700","8180"
"0500000US51149","Prince George County, Virginia","213300","7908"
"0500000US51153","Prince William County, Virginia","382400","3209"
"0500000US51155","Pulaski County, Virginia","149500","8032"
"0500000US51157","Rappahannock County, Virginia","377700","25010"
"0500000US51159","Richmond County, Virginia","180300","14177"
"0500000US51161","Roanoke County, Virginia","199800","3960"
"0500000US51163","Rockbridge County, Virginia","199600","16017"
"0500000US51165","Rockingham County, Virginia","211500","5817"
"0500000US51167","Russell County, Virginia","98000","10415"
"0500000US51169","Scott County, Virginia","94800","4499"
"0500000US51171","Shenandoah County, Virginia","213200","6091"
"0500000US51173","Smyth County, Virginia","95800","4748"
"0500000US51175","Southampton County, Virginia","178500","10006"
"0500000US51177","Spotsylvania County, Virginia","284000","3753"
"0500000US51179","Stafford County, Virginia","346100","3616"
"0500000US51181","Surry County, Virginia","197800","19365"
"0500000US51183","Sussex County, Virginia","125800","10063"
"0500000US51185","Tazewell County, Virginia","99700","5633"
"0500000US51187","Warren County, Virginia","244800","8776"
"0500000US51191","Washington County, Virginia","151800","5209"
"0500000US51193","Westmoreland County, Virginia","199100","11884"
"0500000US51195","Wise County, Virginia","85500","5688"
"0500000US51197","Wythe County, Virginia","128400","9922"
"0500000US51199","York County, Virginia","327100","5479"
"0500000US51510","Alexandria city, Virginia","572900","11067"
"0500000US51520","Bristol city, Virginia","111700","9117"
"0500000US51530","Buena Vista city, Virginia","126600","11455"
"0500000US51540","Charlottesville city, Virginia","299600","12980"
"0500000US51550","Chesapeake city, Virginia","273700","3322"
"0500000US51570","Colonial Heights city, Virginia","171700","5685"
"0500000US51580","Covington city, Virginia","72900","3834"
"0500000US51590","Danville city, Virginia","90500","3822"
"0500000US51595","Emporia city, Virginia","116800","26317"
"0500000US51600","Fairfax city, Virginia","560400","14273"
"0500000US51610","Falls Church city, Virginia","789300","34187"
"0500000US51620","Franklin city, Virginia","164100","23651"
"0500000US51630","Fredericksburg city, Virginia","367200","13846"
"0500000US51640","Galax city, Virginia","96600","18929"
"0500000US51650","Hampton city, Virginia","186700","2852"
"0500000US51660","Harrisonburg city, Virginia","203600","8397"
"0500000US51670","Hopewell city, Virginia","122900","8387"
"0500000US51678","Lexington city, Virginia","235700","64307"
"0500000US51680","Lynchburg city, Virginia","160100","3146"
"0500000US51683","Manassas city, Virginia","324600","7129"
"0500000US51685","Manassas Park city, Virginia","308000","19424"
"0500000US51690","Martinsville city, Virginia","87700","6603"
"0500000US51700","Newport News city, Virginia","194000","3122"
"0500000US51710","Norfolk city, Virginia","206700","3247"
"0500000US51720","Norton city, Virginia","93800","17518"
"0500000US51730","Petersburg city, Virginia","108100","6128"
"0500000US51735","Poquoson city, Virginia","323100","14499"
"0500000US51740","Portsmouth city, Virginia","170900","3228"
"0500000US51750","Radford city, Virginia","170800","10744"
"0500000US51760","Richmond city, Virginia","230500","4508"
"0500000US51770","Roanoke city, Virginia","135100","3678"
"0500000US51775","Salem city, Virginia","181900","6394"
"0500000US51790","Staunton city, Virginia","169000","6321"
"0500000US51800","Suffolk city, Virginia","254400","5559"
"0500000US51810","Virginia Beach city, Virginia","280800","2367"
"0500000US51820","Waynesboro city, Virginia","174100","8206"
"0500000US51830","Williamsburg city, Virginia","306000","27342"
"0500000US51840","Winchester city, Virginia","244900","9991"
"0500000US53001","Adams County, Washington","154500","7968"
"0500000US53003","Asotin County, Washington","198100","10484"
"0500000US53005","Benton County, Washington","235800","4224"
"0500000US53007","Chelan County, Washington","292900","8393"
"0500000US53009","Clallam County, Washington","253800","7512"
"0500000US53011","Clark County, Washington","327000","2822"
"0500000US53013","Columbia County, Washington","179400","23000"
"0500000US53015","Cowlitz County, Washington","219300","5393"
"0500000US53017","Douglas County, Washington","271500","8633"
"0500000US53019","Ferry County, Washington","169600","14266"
"0500000US53021","Franklin County, Washington","202400","7691"
"0500000US53023","Garfield County, Washington","149400","16276"
"0500000US53025","Grant County, Washington","177500","5904"
"0500000US53027","Grays Harbor County, Washington","178800","7683"
"0500000US53029","Island County, Washington","358800","7476"
"0500000US53031","Jefferson County, Washington","338000","14063"
"0500000US53033","King County, Washington","549200","3891"
"0500000US53035","Kitsap County, Washington","329900","4477"
"0500000US53037","Kittitas County, Washington","286900","9423"
"0500000US53039","Klickitat County, Washington","261000","17930"
"0500000US53041","Lewis County, Washington","209600","7299"
"0500000US53043","Lincoln County, Washington","162800","5808"
"0500000US53045","Mason County, Washington","226500","7983"
