fips_state_code,fips_county_code,county_name,state_name,cbsa_code,cbsa_title,csa_code,csa_title,metro_type,metro_code,metro_name,metro_pop,metro_percentile,metro_type_def
46,135,Yankton County, South Dakota,49460,"Yankton, SD",,,Micropolitan Statistical Area,49460,"Yankton, SD",22717.0,111,2
46,137,Ziebach County, South Dakota,,,,,No Metro Area,,,,000,4
47,007,Bledsoe County, Tennessee,,,,,No Metro Area,,,,000,4
47,023,Chester County, Tennessee,27180,"Jackson, TN",297,"Jackson-Brownsville, TN",Metropolitan Statistical Area,27180,"Jackson, TN",178442.0,3,1
47,067,Hancock County, Tennessee,,,,,No Metro Area,,,,000,4
47,081,Hickman County, Tennessee,,,,,No Metro Area,,,,000,4
47,083,Houston County, Tennessee,,,,,No Metro Area,,,,000,4
47,103,Lincoln County, Tennessee,,,,,No Metro Area,,,,000,4
47,111,Macon County, Tennessee,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",400,"Nashville-Davidson--Murfreesboro, TN",Metropolitan Statistical Area,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",1871903.0,8,1
47,127,Moore County, Tennessee,46100,"Tullahoma-Manchester, TN",,,Micropolitan Statistical Area,46100,"Tullahoma-Manchester, TN",103312.0,111,2
47,133,Overton County, Tennessee,18260,"Cookeville, TN",,,Micropolitan Statistical Area,18260,"Cookeville, TN",111197.0,111,2
47,153,Sequatchie County, Tennessee,16860,"Chattanooga, TN-GA",174,"Chattanooga-Cleveland-Dalton, TN-GA",Metropolitan Statistical Area,16860,"Chattanooga, TN-GA",556209.0,7,1
48,011,Armstrong County, Texas,11100,"Amarillo, TX",108,"Amarillo-Pampa-Borger, TX",Metropolitan Statistical Area,11100,"Amarillo, TX",263776.0,5,1
48,045,Briscoe County, Texas,,,,,No Metro Area,,,,000,4
48,069,Castro County, Texas,,,,,No Metro Area,,,,000,4
48,087,Collingsworth County, Texas,,,,,No Metro Area,,,,000,4
48,093,Comanche County, Texas,,,,,No Metro Area,,,,000,4
48,125,Dickens County, Texas,,,,,No Metro Area,,,,000,4
48,129,Donley County, Texas,,,,,No Metro Area,,,,000,4
48,269,King County, Texas,,,,,No Metro Area,,,,000,4
48,295,Lipscomb County, Texas,,,,,No Metro Area,,,,000,4
48,333,Mills County, Texas,,,,,No Metro Area,,,,000,4
48,345,Motley County, Texas,,,,,No Metro Area,,,,000,4
48,385,Real County, Texas,,,,,No Metro Area,,,,000,4
48,413,Schleicher County, Texas,,,,,No Metro Area,,,,000,4
48,417,Shackelford County, Texas,,,,,No Metro Area,,,,000,4
48,433,Stonewall County, Texas,,,,,No Metro Area,,,,000,4
48,443,Terrell County, Texas,,,,,No Metro Area,,,,000,4
49,003,Box Elder County, Utah,36260,"Ogden-Clearfield, UT",482,"Salt Lake City-Provo-Orem, UT",Metropolitan Statistical Area,36260,"Ogden-Clearfield, UT",662875.0,7,1
49,007,Carbon County, Utah,39220,"Price, UT",,,Micropolitan Statistical Area,39220,"Price, UT",20308.0,111,2
49,009,Daggett County, Utah,,,,,No Metro Area,,,,000,4
49,017,Garfield County, Utah,,,,,No Metro Area,,,,000,4
49,023,Juab County, Utah,39340,"Provo-Orem, UT",482,"Salt Lake City-Provo-Orem, UT",Metropolitan Statistical Area,39340,"Provo-Orem, UT",616791.0,7,1
49,027,Millard County, Utah,,,,,No Metro Area,,,,000,4
49,029,Morgan County, Utah,36260,"Ogden-Clearfield, UT",482,"Salt Lake City-Provo-Orem, UT",Metropolitan Statistical Area,36260,"Ogden-Clearfield, UT",662875.0,7,1
49,031,Piute County, Utah,,,,,No Metro Area,,,,000,4
49,041,Sevier County, Utah,,,,,No Metro Area,,,,000,4
49,043,Summit County, Utah,25720,"Heber, UT",482,"Salt Lake City-Provo-Orem, UT",Micropolitan Statistical Area,25720,"Heber, UT",72811.0,111,2
49,047,Uintah County, Utah,46860,"Vernal, UT",,,Micropolitan Statistical Area,46860,"Vernal, UT",36084.0,111,2
49,055,Wayne County, Utah,,,,,No Metro Area,,,,000,4
50,003,Bennington County, Vermont,13540,"Bennington, VT",,,Micropolitan Statistical Area,13540,"Bennington, VT",35746.0,111,2
50,009,Essex County, Vermont,,,,,No Metro Area,,,,000,4
50,011,Franklin County, Vermont,15540,"Burlington-South Burlington, VT",162,"Burlington-South Burlington-Barre, VT",Metropolitan Statistical Area,15540,"Burlington-South Burlington, VT",218784.0,4,1
50,013,Grand Isle County, Vermont,15540,"Burlington-South Burlington, VT",162,"Burlington-South Burlington-Barre, VT",Metropolitan Statistical Area,15540,"Burlington-South Burlington, VT",218784.0,4,1
51,003,Albemarle County, Virginia,16820,"Charlottesville, VA",,,Metropolitan Statistical Area,16820,"Charlottesville, VA",215445.0,4,1
51,005,Alleghany County, Virginia,,,,,No Metro Area,,,,000,4
51,013,Arlington County, Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Division,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4901633.0,9,3
51,017,Bath County, Virginia,,,,,No Metro Area,,,,000,4
51,023,Botetourt County, Virginia,40220,"Roanoke, VA",,,Metropolitan Statistical Area,40220,"Roanoke, VA",313009.0,5,1
51,036,Charles City County, Virginia,40060,"Richmond, VA",,,Metropolitan Statistical Area,40060,"Richmond, VA",1269530.0,8,1
51,043,Clarke County, Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Division,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4901633.0,9,3
51,045,Craig County, Virginia,40220,"Roanoke, VA",,,Metropolitan Statistical Area,40220,"Roanoke, VA",313009.0,5,1
51,063,Floyd County, Virginia,,,,,No Metro Area,,,,000,4
51,071,Giles County, Virginia,13980,"Blacksburg-Christiansburg, VA",,,Metropolitan Statistical Area,13980,"Blacksburg-Christiansburg, VA",166785.0,3,1
51,091,Highland County, Virginia,,,,,No Metro Area,,,,000,4
51,095,James City County, Virginia,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",545,"Virginia Beach-Norfolk, VA-NC",Metropolitan Statistical Area,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1761729.0,8,1
51,097,King and Queen County, Virginia,40060,"Richmond, VA",,,Metropolitan Statistical Area,40060,"Richmond, VA",1269530.0,8,1
51,101,King William County, Virginia,40060,"Richmond, VA",,,Metropolitan Statistical Area,40060,"Richmond, VA",1269530.0,8,1
51,109,Louisa County, Virginia,,,,,No Metro Area,,,,000,4
51,113,Madison County, Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Division,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4901633.0,9,3
51,119,Middlesex County, Virginia,,,,,No Metro Area,,,,000,4
51,125,Nelson County, Virginia,16820,"Charlottesville, VA",,,Metropolitan Statistical Area,16820,"Charlottesville, VA",215445.0,4,1
51,131,Northampton County, Virginia,,,,,No Metro Area,,,,000,4
51,133,Northumberland County, Virginia,,,,,No Metro Area,,,,000,4
51,135,Nottoway County, Virginia,,,,,No Metro Area,,,,000,4
51,137,Orange County, Virginia,,,,,No Metro Area,,,,000,4
51,139,Page County, Virginia,,,,,No Metro Area,,,,000,4
51,155,Pulaski County, Virginia,13980,"Blacksburg-Christiansburg, VA",,,Metropolitan Statistical Area,13980,"Blacksburg-Christiansburg, VA",166785.0,3,1
51,163,Rockbridge County, Virginia,,,,,No Metro Area,,,,000,4
51,171,Shenandoah County, Virginia,,,,,No Metro Area,,,,000,4
51,175,Southampton County, Virginia,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",545,"Virginia Beach-Norfolk, VA-NC",Metropolitan Statistical Area,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1761729.0,8,1
51,177,Spotsylvania County, Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Division,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4901633.0,9,3
51,193,Westmoreland County, Virginia,,,,,No Metro Area,,,,000,4
51,199,York County, Virginia,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",545,"Virginia Beach-Norfolk, VA-NC",Metropolitan Statistical Area,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1761729.0,8,1
51,530,Buena Vista city, Virginia,,,,,No Metro Area,,,,000,4
51,540,Charlottesville city, Virginia,16820,"Charlottesville, VA",,,Metropolitan Statistical Area,16820,"Charlottesville, VA",215445.0,4,1
51,580,Covington city, Virginia,,,,,No Metro Area,,,,000,4
51,590,Danville city, Virginia,19260,"Danville, VA",,,Micropolitan Statistical Area,19260,"Danville, VA",102326.0,111,2
51,595,Emporia city, Virginia,,,,,No Metro Area,,,,000,4
51,600,Fairfax city, Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Division,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4901633.0,9,3
51,610,Falls Church city, Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Division,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4901633.0,9,3
51,620,Franklin city, Virginia,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",545,"Virginia Beach-Norfolk, VA-NC",Metropolitan Statistical Area,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1761729.0,8,1
51,630,Fredericksburg city, Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Division,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4901633.0,9,3
51,640,Galax city, Virginia,,,,,No Metro Area,,,,000,4
51,678,Lexington city, Virginia,,,,,No Metro Area,,,,000,4
51,680,Lynchburg city, Virginia,31340,"Lynchburg, VA",,,Metropolitan Statistical Area,31340,"Lynchburg, VA",261652.0,4,1
51,683,Manassas city, Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Division,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4901633.0,9,3
51,685,Manassas Park city, Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Division,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4901633.0,9,3
51,690,Martinsville city, Virginia,32300,"Martinsville, VA",,,Micropolitan Statistical Area,32300,"Martinsville, VA",64160.0,111,2
51,720,Norton city, Virginia,13720,"Big Stone Gap, VA",,,Micropolitan Statistical Area,13720,"Big Stone Gap, VA",42456.0,111,2
51,730,Petersburg city, Virginia,40060,"Richmond, VA",,,Metropolitan Statistical Area,40060,"Richmond, VA",1269530.0,8,1
51,735,Poquoson city, Virginia,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",545,"Virginia Beach-Norfolk, VA-NC",Metropolitan Statistical Area,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1761729.0,8,1
51,750,Radford city, Virginia,13980,"Blacksburg-Christiansburg, VA",,,Metropolitan Statistical Area,13980,"Blacksburg-Christiansburg, VA",166785.0,3,1
51,775,Salem city, Virginia,40220,"Roanoke, VA",,,Metropolitan Statistical Area,40220,"Roanoke, VA",313009.0,5,1
53,001,Adams County, Washington,36830,"Othello, WA",393,"Moses Lake-Othello, WA",Micropolitan Statistical Area,36830,"Othello, WA",19594.0,111,2
53,003,Asotin County, Washington,30300,"Lewiston, ID-WA",,,Metropolitan Statistical Area,30300,"Lewiston, ID-WA",62638.0,0,1
53,013,Columbia County, Washington,,,,,No Metro Area,,,,000,4
53,017,Douglas County, Washington,48300,"Wenatchee, WA",,,Metropolitan Statistical Area,48300,"Wenatchee, WA",118252.0,1,1
53,019,Ferry County, Washington,,,,,No Metro Area,,,,000,4
53,021,Franklin County, Washington,28420,"Kennewick-Richland, WA",313,"Kennewick-Richland-Walla Walla, WA",Metropolitan Statistical Area,28420,"Kennewick-Richland, WA",289527.0,5,1
53,023,Garfield County, Washington,,,,,No Metro Area,,,,000,4
53,031,Jefferson County, Washington,,,,,No Metro Area,,,,000,4
53,049,Pacific County, Washington,,,,,No Metro Area,,,,000,4
53,051,Pend Oreille County, Washington,,,,,No Metro Area,,,,000,4
53,055,San Juan County, Washington,,,,,No Metro Area,,,,000,4
54,001,Barbour County, West Virginia,,,,,No Metro Area,,,,000,4
54,009,Brooke County, West Virginia,48260,"Weirton-Steubenville, WV-OH",430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Metropolitan Statistical Area,48260,"Weirton-Steubenville, WV-OH",118213.0,1,1
54,023,Grant County, West Virginia,,,,,No Metro Area,,,,000,4
54,029,Hancock County, West Virginia,48260,"Weirton-Steubenville, WV-OH",430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Metropolitan Statistical Area,48260,"Weirton-Steubenville, WV-OH",118213.0,1,1
54,035,Jackson County, West Virginia,16620,"Charleston, WV",170,"Charleston-Huntington-Ashland, WV-OH-KY",Metropolitan Statistical Area,16620,"Charleston, WV",264113.0,5,1
54,043,Lincoln County, West Virginia,16620,"Charleston, WV",170,"Charleston-Huntington-Ashland, WV-OH-KY",Metropolitan Statistical Area,16620,"Charleston, WV",264113.0,5,1
54,051,Marshall County, West Virginia,48540,"Wheeling, WV-OH",,,Metropolitan Statistical Area,48540,"Wheeling, WV-OH",141475.0,2,1
54,073,Pleasants County, West Virginia,,,,,No Metro Area,,,,000,4
54,075,Pocahontas County, West Virginia,,,,,No Metro Area,,,,000,4
54,079,Putnam County, West Virginia,26580,"Huntington-Ashland, WV-KY-OH",170,"Charleston-Huntington-Ashland, WV-OH-KY",Metropolitan Statistical Area,26580,"Huntington-Ashland, WV-KY-OH",361832.0,5,1
54,085,Ritchie County, West Virginia,,,,,No Metro Area,,,,000,4
54,087,Roane County, West Virginia,,,,,No Metro Area,,,,000,4
54,089,Summers County, West Virginia,,,,,No Metro Area,,,,000,4
54,093,Tucker County, West Virginia,,,,,No Metro Area,,,,000,4
54,099,Wayne County, West Virginia,26580,"Huntington-Ashland, WV-KY-OH",170,"Charleston-Huntington-Ashland, WV-OH-KY",Metropolitan Statistical Area,26580,"Huntington-Ashland, WV-KY-OH",361832.0,5,1
54,107,Wood County, West Virginia,37620,"Parkersburg-Vienna, WV",425,"Parkersburg-Marietta-Vienna, WV-OH",Metropolitan Statistical Area,37620,"Parkersburg-Vienna, WV",90758.0,0,1
55,007,Bayfield County, Wisconsin,,,,,No Metro Area,,,,000,4
55,023,Crawford County, Wisconsin,,,,,No Metro Area,,,,000,4
55,041,Forest County, Wisconsin,,,,,No Metro Area,,,,000,4
55,043,Grant County, Wisconsin,38420,"Platteville, WI",,,Micropolitan Statistical Area,38420,"Platteville, WI",51733.0,111,2
55,045,Green County, Wisconsin,31540,"Madison, WI",357,"Madison-Janesville-Beloit, WI",Metropolitan Statistical Area,31540,"Madison, WI",653725.0,7,1
55,049,Iowa County, Wisconsin,31540,"Madison, WI",357,"Madison-Janesville-Beloit, WI",Metropolitan Statistical Area,31540,"Madison, WI",653725.0,7,1
55,065,Lafayette County, Wisconsin,,,,,No Metro Area,,,,000,4
55,078,Menominee County, Wisconsin,43020,"Shawano, WI",267,"Green Bay-Shawano, WI",Micropolitan Statistical Area,43020,"Shawano, WI",45462.0,111,2
55,083,Oconto County, Wisconsin,24580,"Green Bay, WI",267,"Green Bay-Shawano, WI",Metropolitan Statistical Area,24580,"Green Bay, WI",319401.0,5,1
55,089,Ozaukee County, Wisconsin,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",Metropolitan Statistical Area,33340,"Milwaukee-Waukesha, WI",1575223.0,8,1
55,091,Pepin County, Wisconsin,,,,,No Metro Area,,,,000,4
55,095,Polk County, Wisconsin,,,,,No Metro Area,,,,000,4
55,099,Price County, Wisconsin,,,,,No Metro Area,,,,000,4
55,103,Richland County, Wisconsin,,,,,No Metro Area,,,,000,4
55,115,Shawano County, Wisconsin,43020,"Shawano, WI",267,"Green Bay-Shawano, WI",Micropolitan Statistical Area,43020,"Shawano, WI",45462.0,111,2
55,121,Trempealeau County, Wisconsin,,,,,No Metro Area,,,,000,4
55,129,Washburn County, Wisconsin,,,,,No Metro Area,,,,000,4
56,007,Carbon County, Wyoming,,,,,No Metro Area,,,,000,4
56,013,Fremont County, Wyoming,40180,"Riverton, WY",,,Micropolitan Statistical Area,40180,"Riverton, WY",39812.0,111,2
56,017,Hot Springs County, Wyoming,,,,,No Metro Area,,,,000,4
56,019,Johnson County, Wyoming,,,,,No Metro Area,,,,000,4
56,027,Niobrara County, Wyoming,,,,,No Metro Area,,,,000,4
56,033,Sheridan County, Wyoming,43260,"Sheridan, WY",,,Micropolitan Statistical Area,43260,"Sheridan, WY",30140.0,111,2
56,035,Sublette County, Wyoming,,,,,No Metro Area,,,,000,4
56,043,Washakie County, Wyoming,,,,,No Metro Area,,,,000,4
56,045,Weston County, Wyoming,23940,"Gillette, WY",,,Micropolitan Statistical Area,23940,"Gillette, WY",61930.0,111,2
60,010,,,,,,,No Metro Area,,,,000,4
72,001,Adjuntas Municipio, Puerto Rico,38660,"Ponce, PR",434,"Ponce-Yauco-Coamo, PR",Metropolitan Statistical Area,38660,"Ponce, PR",226117.0,4,1
72,003,Aguada Municipio, Puerto Rico,10380,"Aguadilla-Isabela, PR",,,Metropolitan Statistical Area,10380,"Aguadilla-Isabela, PR",301107.0,5,1
72,005,Aguadilla Municipio, Puerto Rico,10380,"Aguadilla-Isabela, PR",,,Metropolitan Statistical Area,10380,"Aguadilla-Isabela, PR",301107.0,5,1
72,007,Aguas Buenas Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,009,Aibonito Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,011,Añasco Municipio, Puerto Rico,10380,"Aguadilla-Isabela, PR",,,Metropolitan Statistical Area,10380,"Aguadilla-Isabela, PR",301107.0,5,1
72,013,Arecibo Municipio, Puerto Rico,11640,"Arecibo, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,11640,"Arecibo, PR",180567.0,3,1
72,015,Arroyo Municipio, Puerto Rico,25020,"Guayama, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,25020,"Guayama, PR",75623.0,0,1
72,017,Barceloneta Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,019,Barranquitas Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,021,Bayamón Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,023,Cabo Rojo Municipio, Puerto Rico,41900,"San Germán, PR",364,"Mayagüez-San Germán, PR",Metropolitan Statistical Area,41900,"San Germán, PR",125324.0,1,1
72,025,Caguas Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,027,Camuy Municipio, Puerto Rico,11640,"Arecibo, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,11640,"Arecibo, PR",180567.0,3,1
72,029,Canóvanas Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,033,Cataño Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,035,Cayey Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,037,Ceiba Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,039,Ciales Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,041,Cidra Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,043,Coamo Municipio, Puerto Rico,17620,"Coamo, PR",434,"Ponce-Yauco-Coamo, PR",Micropolitan Statistical Area,17620,"Coamo, PR",38906.0,111,2
72,045,Comerío Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,047,Corozal Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,049,Culebra Municipio, Puerto Rico,,,,,No Metro Area,,,,000,4
72,051,Dorado Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,053,Fajardo Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,054,Florida Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,055,Guánica Municipio, Puerto Rico,49500,"Yauco, PR",434,"Ponce-Yauco-Coamo, PR",Metropolitan Statistical Area,49500,"Yauco, PR",90618.0,0,1
72,057,Guayama Municipio, Puerto Rico,25020,"Guayama, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,25020,"Guayama, PR",75623.0,0,1
72,059,Guayanilla Municipio, Puerto Rico,49500,"Yauco, PR",434,"Ponce-Yauco-Coamo, PR",Metropolitan Statistical Area,49500,"Yauco, PR",90618.0,0,1
72,061,Guaynabo Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,063,Gurabo Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,065,Hatillo Municipio, Puerto Rico,11640,"Arecibo, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,11640,"Arecibo, PR",180567.0,3,1
72,067,Hormigueros Municipio, Puerto Rico,32420,"Mayagüez, PR",364,"Mayagüez-San Germán, PR",Metropolitan Statistical Area,32420,"Mayagüez, PR",99545.0,0,1
72,069,Humacao Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,071,Isabela Municipio, Puerto Rico,10380,"Aguadilla-Isabela, PR",,,Metropolitan Statistical Area,10380,"Aguadilla-Isabela, PR",301107.0,5,1
72,073,Jayuya Municipio, Puerto Rico,27580,"Jayuya, PR",,,Micropolitan Statistical Area,27580,"Jayuya, PR",14539.0,111,2
72,075,Juana Díaz Municipio, Puerto Rico,38660,"Ponce, PR",434,"Ponce-Yauco-Coamo, PR",Metropolitan Statistical Area,38660,"Ponce, PR",226117.0,4,1
72,077,Juncos Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,079,Lajas Municipio, Puerto Rico,41900,"San Germán, PR",364,"Mayagüez-San Germán, PR",Metropolitan Statistical Area,41900,"San Germán, PR",125324.0,1,1
72,081,Lares Municipio, Puerto Rico,10380,"Aguadilla-Isabela, PR",,,Metropolitan Statistical Area,10380,"Aguadilla-Isabela, PR",301107.0,5,1
72,083,Las Marías Municipio, Puerto Rico,32420,"Mayagüez, PR",364,"Mayagüez-San Germán, PR",Metropolitan Statistical Area,32420,"Mayagüez, PR",99545.0,0,1
72,085,Las Piedras Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,087,Loíza Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,089,Luquillo Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,091,Manatí Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,093,Maricao Municipio, Puerto Rico,,,,,No Metro Area,,,,000,4
72,095,Maunabo Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,097,Mayagüez Municipio, Puerto Rico,32420,"Mayagüez, PR",364,"Mayagüez-San Germán, PR",Metropolitan Statistical Area,32420,"Mayagüez, PR",99545.0,0,1
72,099,Moca Municipio, Puerto Rico,10380,"Aguadilla-Isabela, PR",,,Metropolitan Statistical Area,10380,"Aguadilla-Isabela, PR",301107.0,5,1
72,101,Morovis Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,103,Naguabo Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
72,105,Naranjito Municipio, Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",490,"San Juan-Bayamón, PR",Metropolitan Statistical Area,41980,"San Juan-Bayamón-Caguas, PR",2100207.0,9,1
